fua_code,fua_name,Year,kernel_mean
BE009L1,Mons,2005,65.52958763827912
BE010L1,Kortrijk,2005,63.8346955207602
BE011L1,Oostende,2005,57.531625469425954
BG001L2,Sofia,2005,68.5316619925907
BG002L2,Plovdiv,2005,39.08721716467864
BG003L2,Varna,2005,52.621997036192305
BG004L2,Burgas,2005,41.77254286575539
BG005L1,Pleven,2005,30.08011987851958
BG006L2,Ruse,2005,24.82443671579562
BG007L2,Vidin,2005,48.72281742222841
BG008L2,Stara Zagora,2005,37.74872829872159
BG009L1,Sliven,2005,37.73812933263971
BG010L1,Dobrich,2005,37.08460139528449
BG011L1,Shumen,2005,41.65260148642632
BG013L1,Yambol,2005,22.21521711253007
BG014L1,Haskovo,2005,28.497516287443958
BG015L1,Pazardzhik,2005,30.705648012152746
BG016L1,Blagoevgrad,2005,63.91644011367217
BG017L1,Veliko Tarnovo,2005,40.85245594341442
BG018L1,Vratsa,2005,76.9168492072673
CH001L2,ZÃ¼rich,2005,70.5978754771007
CH002L2,GenÃ¨ve,2005,65.99040747951878
CH003L2,Basel,2005,69.96438356426957
CH004L2,Bern,2005,76.22247598468377
CH005L2,Lausanne,2005,71.47839036660424
CH006L1,Winterthur,2005,73.72601192772662
CH007L2,St. Gallen,2005,87.98837697092087
CH008L2,Luzern,2005,83.63556804404034
CH009L2,Lugano,2005,67.28427398062719
CH010L1,Biel/Bienne,2005,68.42598872653276
CY001L2,Lefkosia,2005,26.09514235636971
CY501L2,Lemesos,2005,33.38367886686907
CZ001L2,Praha,2005,50.64922729137472
CZ002L2,Brno,2005,63.262994983586786
CZ003L2,Ostrava,2005,68.58629797615203
CZ004L2,PlzeÅ,2005,58.625682862904306
CZ005L2,ÃstÃ­ nad Labem,2005,80.43211637219737
CZ006L2,Olomouc,2005,54.85751793358956
CZ007L2,Liberec,2005,73.46345847657066
CZ008L2,ÄeskÃ© BudÄjovice,2005,57.593701626298355
CZ009L2,Hradec KrÃ¡lovÃ©,2005,44.91169403603215
CZ010L2,Pardubice,2005,42.99239223731235
CZ011L2,ZlÃ­n,2005,68.59627448960705
CZ013L2,Karlovy Vary,2005,77.71515437576217
CZ014L2,Jihlava,2005,55.61636021204386
CZ016L2,Most,2005,61.05174367002428
CZ018L2,Chomutov-Jirkov,2005,57.37700135035052
DE001L1,Berlin,2005,63.918569270438184
DE002L1,Hamburg,2005,68.96556501102661
DE003L1,MÃ¼nchen,2005,59.97511489326216
DE004L1,KÃ¶ln,2005,58.528866726535036
DE005L1,Frankfurt am Main,2005,66.26581411571316
DE007L1,Stuttgart,2005,66.50961693397164
DE008L2,Leipzig,2005,58.35838546194692
DE009L2,Dresden,2005,65.02235297785293
DE011L1,DÃ¼sseldorf,2005,60.13966150202125
DE012L1,Bremen,2005,62.557601503297576
DE013L1,Hannover,2005,59.05797582091391
DE014L1,NÃ¼rnberg,2005,58.60515772273986
DE017L0,Bielefeld,2005,59.96790499598777
DE018L1,Halle an der Saale,2005,41.16983580920532
DE019L2,Magdeburg,2005,51.42191654268113
DE020L1,Wiesbaden,2005,69.95247199144781
DE021L1,GÃ¶ttingen,2005,62.08537403585671
DE025L1,Darmstadt,2005,61.909712673219495
DE026L1,Trier,2005,58.03302704843779
DE027L1,Freiburg im Breisgau,2005,72.15747241096759
DE028L1,Regensburg,2005,54.962743638626954
DE029L0,Frankfurt (Oder),2005,55.47965062142761
DE030L1,Weimar,2005,40.55110870081505
DE031L1,Schwerin,2005,67.87926718758163
DE032L1,Erfurt,2005,45.471709015700476
DE033L1,Augsburg,2005,55.07175747477103
DE034L1,Bonn,2005,69.81141142957712
DE035L1,Karlsruhe,2005,64.41873014342148
DE036L0,MÃ¶nchengladbach,2005,61.86137206182515
DE037L1,Mainz,2005,47.06117693371925
DE038L1,Ruhrgebiet,2005,56.39932822085415
DE039L1,Kiel,2005,69.46621774972674
DE040L1,SaarbrÃ¼cken,2005,63.66816665540348
DE042L1,Koblenz,2005,55.66522542997354
DE043L2,Rostock,2005,64.47728452683089
DE044L1,Kaiserslautern,2005,70.24603991032554
DE045L1,Iserlohn,2005,77.34272817954138
DE048L1,Wilhelmshaven,2005,71.0880124457397
DE050L1,TÃ¼bingen,2005,71.94182185396586
DE051L1,Villingen-Schwenningen,2005,74.90029393664231
DE052L1,Flensburg,2005,70.81134660910512
DE053L1,Marburg,2005,67.35040054216516
DE054L1,Konstanz,2005,64.02156844963571
DE055L0,NeumÃ¼nster,2005,61.92970771624084
DE056L0,Brandenburg an der Havel,2005,58.4515426500531
DE057L1,GieÃen,2005,61.06023422406971
DE058L1,LÃ¼neburg,2005,58.84859098717323
DE059L1,Bayreuth,2005,64.54789938193018
DE060L1,Celle,2005,65.45507565376921
DE061L1,Aschaffenburg,2005,75.52455345425422
DE062L1,Bamberg,2005,51.53639251888769
DE063L1,Plauen,2005,64.6020793771619
DE064L1,Neubrandenburg,2005,61.94934471164713
DE065L1,Fulda,2005,71.63805624330499
DE066L1,Kempten (AllgÃ¤u),2005,72.06856649533438
DE067L1,Landshut,2005,51.96507124859959
DE069L1,Rosenheim,2005,78.80346005158725
DE071L1,Stralsund,2005,63.68035009012605
DE072L1,Friedrichshafen,2005,73.33261529258634
DE073L1,Offenburg,2005,72.93002238077544
DE074L1,GÃ¶rlitz,2005,63.99691250455351
DE077L1,Schweinfurt,2005,57.98027592469861
DE078L1,Greifswald,2005,64.22555648214818
DE079L1,Wetzlar,2005,78.12589158571215
DE081L1,Passau,2005,61.95980796623063
DE082L0,Dessau-RoÃlau,2005,62.90116626943685
DE083L1,Braunschweig-Salzgitter-Wolfsburg,2005,56.84458977518084
DE084L1,Mannheim-Ludwigshafen,2005,48.06966398578887
DE504L1,MÃ¼nster,2005,54.114697368961586
DE505L0,Chemnitz,2005,53.717457373366116
DE507L1,Aachen,2005,73.56959169115798
DE508L0,Krefeld,2005,61.955878949457755
DE510L1,LÃ¼beck,2005,61.75258514361527
DE513L1,Kassel,2005,60.94416033753147
DE516L0,Solingen,2005,72.20076167869763
DE517L1,OsnabrÃ¼ck,2005,59.073962743400685
DE520L1,Oldenburg (Oldenburg),2005,69.59642225182635
DE522L1,Heidelberg,2005,65.5046540709449
DE523L1,Paderborn,2005,64.50988734437735
DE524L2,WÃ¼rzburg,2005,55.312647246567636
DE527L1,Bremerhaven,2005,65.74607896490735
DE529L1,Heilbronn,2005,60.210315505368904
DE530L0,Remscheid,2005,74.06539663152033
DE532L1,Ulm,2005,66.94498112602241
DE533L1,Pforzheim,2005,73.24967547313858
DE534L1,Ingolstadt,2005,59.65869899626094
DE535L1,Gera,2005,50.114231106758
DE537L1,Reutlingen,2005,77.50737781541513
DE539L1,Cottbus,2005,62.90877136642986
DE540L2,Siegen,2005,84.33510658908602
DE542L1,Hildesheim,2005,59.86292342694064
DE544L1,Zwickau,2005,54.47559362626902
DE546L0,Wuppertal,2005,73.3820877110045
DE547L2,Jena,2005,57.58687476444221
DE548L1,DÃ¼ren,2005,58.122213959876554
DE549L1,Bocholt,2005,61.19605749307255
DK001L2,KÃ¸benhavn,2005,61.98375298527095
DK002L3,Ãrhus,2005,61.3497392729723
DK003L2,Odense,2005,53.175337106539125
DK004L3,Aalborg,2005,68.98492692669099
EE001L1,Tallinn,2005,70.3172228494997
EE002L1,Tartu,2005,64.0962167584474
EE003L0,Narva,2005,58.03363315602326
EL001L1,Athina,2005,47.77861373170459
EL002L1,Thessaloniki,2005,31.27819939169232
EL003L1,Patra,2005,48.54776200942397
EL004L1,Irakleio,2005,48.753122321943856
EL005L1,Larisa,2005,19.112645167283702
EL006L1,Volos,2005,37.08185760427217
EL007L1,Ioannina,2005,57.85272526005093
EL008L1,Kavala,2005,50.67294461856303
EL009L1,Kalamata,2005,66.73632214845561
ES001L3,Madrid,2005,35.75996799281079
ES002L2,Barcelona,2005,39.79806586969994
ES003L3,Valencia,2005,39.57466465278286
ES004L3,Sevilla,2005,32.13058366858549
ES005L2,Zaragoza,2005,17.040347388234668
ES006L2,MÃ¡laga,2005,35.98648338418861
ES007L2,Murcia,2005,35.09865504908959
ES009L2,Valladolid,2005,14.465173221121368
ES010L2,Palma de Mallorca,2005,39.69877788856474
ES011L2,Santiago de Compostela,2005,75.3022813745117
ES012L2,Vitoria/Gasteiz,2005,59.64090456423921
ES013L2,Oviedo,2005,64.54801577946631
ES014L3,Pamplona/IruÃ±a,2005,60.924988754240786
ES015L2,Santander,2005,72.8565817166675
ES016L2,Toledo,2005,19.11085235098533
ES017L2,Badajoz,2005,20.65677876543412
ES018L2,LogroÃ±o,2005,21.58459672554247
ES019L3,Bilbao,2005,72.37785072212499
ES020L2,CÃ³rdoba,2005,37.80978775915038
ES021L2,Alicante/Alacant,2005,7.86527456997639
ES022L2,Vigo,2005,58.36070019757938
ES023L2,GijÃ³n,2005,65.75471384195308
ES026L2,CoruÃ±a (A),2005,66.18837752682512
ES028L1,Reus,2005,29.86869324386597
ES031L1,Lugo,2005,68.13590820599349
ES033L1,Girona,2005,59.784010008763936
ES034L1,CÃ¡ceres,2005,25.07326401064589
ES035L1,Torrevieja,2005,19.24854804688459
ES039L1,AvilÃ©s,2005,49.17978124640666
ES040L1,Talavera de la Reina,2005,39.59580775486638
ES041L1,Palencia,2005,12.88334411206887
ES043L1,Ferrol,2005,70.77491106419352
ES044L1,Pontevedra,2005,69.13665071987974
ES046L1,Gandia,2005,65.3175193763401
ES048L1,Guadalajara,2005,22.28903260613399
ES050L1,Manresa,2005,27.6469811056179
ES053L1,Ciudad Real,2005,19.84458645833596
ES054L1,Benidorm,2005,31.845151810567913
ES057L1,Ponferrada,2005,63.40570091835173
ES059L1,Zamora,2005,10.35373278335472
ES070L1,Irun,2005,68.6437728381996
ES501L3,Granada,2005,28.991212598023118
ES505L1,Elche/Elx,2005,18.830419424891982
ES506L1,Cartagena,2005,34.53408122481319
ES508L1,Jerez de la Frontera,2005,31.06036183193189
ES510L1,Donostia-San SebastiÃ¡n,2005,74.42918073110518
ES514L1,AlmerÃ­a,2005,8.26819291345748
ES515L1,Burgos,2005,26.76496580123935
ES516L1,Salamanca,2005,10.75756827661513
ES519L1,Albacete,2005,14.151232880072731
ES520L1,CastellÃ³n/CastellÃ³,2005,41.23402256182473
ES521L1,Huelva,2005,31.33731517416053
ES522L1,CÃ¡diz,2005,22.14759243550359
ES523L1,LeÃ³n,2005,41.55750740177836
ES525L1,Tarragona,2005,26.234847817168
ES527L1,JaÃ©n,2005,21.829147950537433
ES528L1,Lleida,2005,39.53276653000653
ES529L1,Ourense,2005,58.50695591191637
ES532L1,Algeciras,2005,77.8504375234568
ES533L1,Marbella,2005,55.72404472074103
ES537L1,Alcoy,2005,46.0480411136227
ES538L1,Ãvila,2005,29.90778761325357
ES542L1,Cuenca,2005,55.709955731165884
ES543L1,Eivissa,2005,36.841486659870895
ES544L1,Linares,2005,24.52203742809819
ES545L1,Lorca,2005,29.590302547215902
ES546L1,MÃ©rida,2005,18.79081151556348
ES547L1,Sagunto,2005,47.20713332024633
ES552L1,Igualada,2005,30.42474910447216
FI001L3,Helsinki,2005,69.96796750684558
FI002L3,Tampere,2005,66.74660656889179
FI003L4,Turku,2005,60.74747379195969
FI007L2,Lahti,2005,68.02437962064428
FI008L2,Kuopio,2005,78.25700141214902
FR001L1,Paris,2005,60.236119833816616
FR003L2,Lyon,2005,54.733009116875444
FR004L2,Toulouse,2005,31.61677965852635
FR006L2,Strasbourg,2005,58.309365081005346
FR007L2,Bordeaux,2005,54.88099033549565
FR008L2,Nantes,2005,48.57142421664728
FR009L2,Lille,2005,49.057730994487194
FR010L2,Montpellier,2005,38.00337025045015
FR011L2,Saint-Etienne,2005,65.7002895648542
FR012L2,Le Havre,2005,54.675567186146665
FR013L2,Rennes,2005,49.82330043676008
FR014L2,Amiens,2005,38.46154130268459
FR016L2,Nancy,2005,62.17309251813181
FR017L2,Metz,2005,49.79931664998565
FR018L2,Reims,2005,38.84989813738632
FR019L2,OrlÃ©ans,2005,54.82327093941236
FR020L2,Dijon,2005,51.27399935934548
FR021L2,Poitiers,2005,45.16923771797966
FR022L2,Clermont-Ferrand,2005,48.15849188300625
FR023L2,Caen,2005,40.770002254270295
FR024L2,Limoges,2005,66.20042369757213
FR025L2,BesanÃ§on,2005,68.50283886455989
FR026L2,Grenoble,2005,68.72547987638488
FR027L2,Ajaccio,2005,68.03899572223939
FR032L2,Toulon,2005,61.8254998656812
FR034L2,Valenciennes,2005,64.31274789297274
FR035L2,Tours,2005,44.80475121960589
FR036L2,Angers,2005,48.12052961528907
FR037L2,Brest,2005,62.67532482850563
FR038L2,Le Mans,2005,57.0310648760298
FR039L1,Avignon,2005,46.795351976134
FR040L2,Mulhouse,2005,55.8243568046746
FR042L2,Dunkerque,2005,40.17904207618669
FR043L2,Perpignan,2005,38.25946989042894
FR044L2,NÃ®mes,2005,35.95481682986153
FR045L2,Pau,2005,66.0233997685567
FR046L2,Bayonne,2005,65.50538456214215
FR047L0,Annemasse,2005,53.22142628820197
FR048L2,Annecy,2005,72.70100287750067
FR049L2,Lorient,2005,58.831062543301336
FR050L2,MontbÃ©liard,2005,71.98960624425132
FR051L2,Troyes,2005,49.48550554434972
FR052L2,Saint-Nazaire,2005,49.83175083034019
FR053L2,La Rochelle,2005,36.76158894408592
FR056L2,AngoulÃªme,2005,47.831239268044854
FR057L2,Boulogne-sur-Mer,2005,65.76535042877576
FR058L2,ChambÃ©ry,2005,73.77510762101707
FR059L2,Chalon-sur-SaÃ´ne,2005,47.83439915621854
FR060L2,Chartres,2005,38.74293622198099
FR061L2,Niort,2005,42.23345300313846
FR062L2,Calais,2005,54.39484175289444
FR063L2,BÃ©ziers,2005,21.43490927801761
FR064L2,Arras,2005,44.62107293503344
FR065L2,Bourges,2005,38.52413281200996
FR066L2,Saint-Brieuc,2005,58.25418882850193
FR067L2,Quimper,2005,61.55527649566233
FR068L2,Vannes,2005,50.72049754028253
FR069L2,Cherbourg,2005,68.61695921319726
FR073L2,Tarbes,2005,73.23159807409832
FR074L2,CompiÃ¨gne,2005,58.08143216146945
FR076L2,Belfort,2005,62.33446066737164
FR077L2,Roanne,2005,73.06812221869167
FR079L2,Saint-Quentin,2005,34.03146391589103
FR082L2,Beauvais,2005,46.0942109482529
FR084L2,Creil,2005,56.12108719151281
FR086L2,Evreux,2005,38.75703661347018
FR090L2,ChÃ¢teauroux,2005,50.55495573915192
FR093L2,Brive-la-Gaillarde,2005,49.5659534649515
FR096L2,Albi,2005,32.68152272726353
FR099L2,FrÃ©jus,2005,63.982296235735916
FR104L2,ChÃ¢lons-en-Champagne,2005,36.413797564298726
FR203L2,Marseille,2005,56.87164838582537
FR205L2,Nice,2005,64.30291130306931
FR207L2,Lens - LiÃ©vin,2005,42.09764512159452
FR208L1,HÃ©nin - Carvin,2005,40.29242845239754
FR209L2,Douai,2005,48.818875531933045
FR214L1,Valence,2005,49.4357367478852
FR215L2,Rouen,2005,59.82177150057757
FR304L1,Melun,2005,68.27827208710771
FR324L1,Martigues,2005,37.120689873101696
FR505L1,Charleville-MÃ©ziÃ¨res,2005,77.45642418762692
FR506L1,Colmar,2005,62.99507185420163
FR519L1,Cannes,2005,68.15579209540414
HR001L2,Grad Zagreb,2005,73.21189710718869
HR002L2,Rijeka,2005,82.14385119456453
HR003L2,Slavonski Brod,2005,58.92660237845083
HR004L2,Osijek,2005,47.814304979036706
HR005L2,Split,2005,33.0398053291017
HR006L1,Pula - Pola,2005,65.10273516704446
HR007L1,Zadar,2005,34.16377523552985
HU001L2,Budapest,2005,60.54943451778594
HU002L2,Miskolc,2005,47.513549471832626
HU003L2,NyÃ­regyhÃ¡za,2005,47.04238703617468
HU004L2,PÃ©cs,2005,68.32045748914224
HU005L2,Debrecen,2005,50.48421623976059
HU006L2,Szeged,2005,45.65375078620345
HU007L2,GyÃµr,2005,53.654593168123455
HU008L2,KecskemÃ©t,2005,58.35230506099376
HU009L2,SzÃ©kesfehÃ©rvÃ¡r,2005,55.45569097924752
HU010L1,Szombathely,2005,52.4344480009993
HU011L1,Szolnok,2005,30.61543866706018
HU012L1,TatabÃ¡nya,2005,70.52488115246757
HU013L1,VeszprÃ©m,2005,69.24040325839444
HU014L1,BÃ©kÃ©scsaba,2005,36.23395848865632
HU015L1,KaposvÃ¡r,2005,55.74081423363503
HU016L1,Eger,2005,62.968293659978755
HU017L1,DunaÃºjvÃ¡ros,2005,47.53767618109079
HU018L1,Zalaegerszeg,2005,66.78303701301166
HU019L1,Sopron,2005,54.18531631284613
IE001L1,Dublin,2005,64.4723505417952
IE002L1,Cork,2005,72.3152414242819
IE003L1,Limerick,2005,81.29116084322852
IE004L1,Galway,2005,67.73523158013646
IE005L1,Waterford,2005,70.28654741068806
IT001L3,Roma,2005,59.75128147912392
IT002L3,Milano,2005,53.34660972894052
IT003L3,Napoli,2005,41.6347817331438
IT004L2,Torino,2005,49.114604205920244
IT005L3,Palermo,2005,36.02606025871039
IT006L3,Genova,2005,70.31243658192834
IT007L3,Firenze,2005,62.526281145052955
IT008L3,Bari,2005,35.52048919009981
IT009L1,Bologna,2005,53.55805210161311
IT010L2,Catania,2005,44.54248661612487
IT011L2,Venezia,2005,44.24959943310321
IT012L3,Verona,2005,61.59990765825645
IT013L3,Cremona,2005,67.46406503703165
IT014L3,Trento,2005,80.52656698985352
IT015L1,Trieste,2005,68.47009767679153
IT016L3,Perugia,2005,36.89980143848352
IT017L3,Ancona,2005,22.928773039656818
IT019L2,Pescara,2005,40.51173159328853
IT020L3,Campobasso,2005,45.4147428968876
IT021L2,Caserta,2005,50.97784802047548
IT022L2,Taranto,2005,35.78613942306951
IT023L2,Potenza,2005,48.97122253143244
IT024L3,Catanzaro,2005,63.19753111245738
IT025L3,Reggio di Calabria,2005,55.12835087775019
IT026L3,Sassari,2005,34.175145312978636
IT027L2,Cagliari,2005,35.29294395784847
IT028L3,Padova,2005,54.203660076571126
IT029L3,Brescia,2005,56.55581130275019
IT030L3,Modena,2005,49.42916827173352
IT031L3,Foggia,2005,30.1393338601314
IT032L3,Salerno,2005,57.580811777783815
IT033L2,Piacenza,2005,50.024686083304715
IT034L1,Bolzano,2005,78.15719794859146
IT035L2,Udine,2005,64.3118385630603
IT036L2,La Spezia,2005,76.41190718282172
IT037L1,Lecce,2005,35.093473108656696
IT038L1,Barletta,2005,43.45535450102967
IT039L2,Pesaro,2005,43.27930197791514
IT040L2,Como,2005,56.781023196647105
IT041L2,Pisa,2005,46.73835132617537
IT042L1,Treviso,2005,51.644414803985065
IT043L2,Varese,2005,57.758707981036494
IT045L2,Asti,2005,61.848532913852715
IT046L2,Pavia,2005,62.17201869237152
IT047L1,Massa,2005,57.90575265518297
IT048L2,Cosenza,2005,71.70453498325973
IT052L1,Savona,2005,56.2620656366268
IT054L1,Matera,2005,17.49970285537637
IT056L1,Acireale,2005,62.94369571972241
IT057L2,Avellino,2005,63.640465216440646
IT058L2,Pordenone,2005,44.39193486769474
IT060L1,Lecco,2005,58.21660299410819
IT061L0,Altamura,2005,17.03843606900562
IT064L1,Battipaglia,2005,32.15699772945093
IT065L0,Bisceglie,2005,41.44986243296181
IT066L1,Carpi,2005,52.66739287300841
IT067L0,Cerignola,2005,41.64507674988604
IT068L1,Gallarate,2005,37.111172026062725
IT069L1,Gela,2005,14.631045870584519
IT073L1,Sassuolo,2005,58.24708768588087
IT501L2,Messina,2005,68.80821025004711
IT502L2,Prato,2005,67.82525713310437
IT503L3,Parma,2005,64.79746549519446
IT504L3,Livorno,2005,48.73675216683764
IT505L3,Reggio nell'Emilia,2005,65.91572611658916
IT506L2,Ravenna,2005,43.34586092043913
IT507L2,Ferrara,2005,49.46588776004962
IT508L3,Rimini,2005,39.63859746266335
IT509L3,Siracusa,2005,45.46392383493151
IT511L2,Bergamo,2005,52.50124822388236
IT512L3,ForlÃ¬,2005,58.91038556982425
IT513L3,Latina,2005,51.86330269258579
IT514L2,Vicenza,2005,62.4509420938143
IT515L2,Terni,2005,50.12163002660355
IT516L2,Novara,2005,37.801866174522694
IT518L1,Alessandria,2005,63.156108805996816
IT519L1,Arezzo,2005,50.80517506025559
IT520L1,Grosseto,2005,47.44601894712463
IT521L1,Brindisi,2005,40.44409513725219
IT522L1,Trapani,2005,23.977090350611093
IT523L1,Ragusa,2005,32.39920786845703
IT524L0,Andria,2005,39.37871406519139
IT525L0,Trani,2005,37.39386247072219
IT526L1,L'Aquila,2005,55.42503362037233
LT001L1,Vilnius,2005,59.28777712468318
LT002L1,Kaunas,2005,48.39818477305017
LT003L1,PanevÄÅ¾ys,2005,50.458763438227614
LT004L0,Alytus,2005,40.90715726750947
LT501L0,KlaipÄda,2005,38.50024166420035
LT502L0,Å iauliai,2005,35.779597357239
LU001L1,Luxembourg,2005,71.75940830495895
LV001L1,RÄ«ga,2005,68.9040170995199
LV002L2,LiepÄja,2005,57.83057643315858
LV003L1,Jelgava,2005,55.4100068641114
LV501L1,Daugavpils,2005,76.72671998672669
ME001L1,Podgorica,2005,52.37102671151085
MK001L1,Skopje,2005,52.236404664076495
MK003L1,Bitola,2005,55.96912641579941
MK004L1,Tetovo,2005,62.31004463267508
MK005L1,Prilep,2005,43.836828148006965
MT001L1,Valletta,2005,54.94659712996673
NL001L3,s' Gravenhage,2005,58.60234457676492
NL002L3,Amsterdam,2005,70.90334066684412
NL003L3,Rotterdam,2005,63.25708006127181
NL004L3,Utrecht,2005,75.17669377424775
NL005L3,Eindhoven,2005,67.63702052006957
NL006L3,Tilburg,2005,68.78061920148174
NL007L3,Groningen,2005,60.605749166809716
NL008L3,Enschede,2005,69.46678815135384
NL009L3,Arnhem,2005,64.72135936741867
NL010L3,Heerlen,2005,62.32036975589196
NL012L3,Breda,2005,68.32715723541233
NL013L3,Nijmegen,2005,61.520842393236066
NL014L3,Apeldoorn,2005,77.17911705819004
NL015L3,Leeuwarden,2005,81.04138125042336
NL016L3,Sittard-Geleen,2005,53.96620424189547
NL020L3,Roosendaal,2005,67.4284461201826
NL026L0,Alphen aan den Rijn,2005,77.65277073786403
NL028L3,Bergen op Zoom,2005,67.40487466133847
NL030L0,Gouda,2005,62.88680923217902
NL032L3,MiddelburgÂ Â Â Â Â Â ,2005,65.6056381089348
NL503L3,s-Hertogenbosch,2005,63.47509423508916
NL504L3,Amersfoort,2005,68.75307896238674
NL505L3,Maastricht,2005,65.46340770084026
NL507L3,Leiden,2005,62.966240698737465
NL511L3,Zwolle,2005,71.73513008367634
NL512L3,Ede,2005,69.43440004144172
NL513L3,Deventer,2005,69.11605285865657
NL514L3,Alkmaar,2005,74.62599667656448
NL515L3,Venlo,2005,56.55211114320775
NL519L3,Almelo,2005,67.30575198676009
NL520L3,Lelystad,2005,66.75357839315342
NL521L3,Oss,2005,67.55533407861321
NL522L3,Assen,2005,56.2754577927423
NL524L3,Veenendaal,2005,67.99884741130052
NL529L3,Soest,2005,73.4461589714991
NO001L1,Oslo,2005,81.48649041715204
NO002L1,Bergen,2005,66.77657932922799
NO003L1,Trondheim,2005,63.910971136093174
NO004L1,Stavanger,2005,62.07856519641951
NO005L1,Kristiansand,2005,68.75245807315503
PL001L2,Warszawa,2005,62.41646331262771
PL002L2,ÅÃ³dÅº,2005,48.50624281842609
PL003L2,KrakÃ³w,2005,56.74519870955774
PL004L2,WrocÅaw,2005,57.43395458497525
PL005L2,PoznaÅ,2005,44.3458620890931
PL006L2,GdaÅsk,2005,57.45519778331221
PL007L2,Szczecin,2005,54.916779901074484
PL008L2,Bydgoszcz,2005,49.05512220906939
PL009L2,Lublin,2005,22.606452547067278
PL010L2,Katowice,2005,66.97123618409921
PL011L2,BiaÅystok,2005,47.75520628694635
PL012L2,Kielce,2005,53.07581638845237
PL013L2,ToruÅ,2005,57.404807609652174
PL014L2,Olsztyn,2005,76.24834653161082
PL015L2,RzeszÃ³w,2005,50.14620956877502
PL016L2,Opole,2005,61.94787698060449
PL017L2,GorzÃ³w Wielkopolski,2005,58.294773135277154
PL018L2,Zielona GÃ³ra,2005,53.69266997389954
PL019L2,Jelenia GÃ³ra,2005,68.20509562939232
PL020L2,Nowy SÄcz,2005,75.11189373495411
PL021L2,SuwaÅki,2005,46.38635509208771
PL022L2,Konin,2005,47.66334981906946
PL024L2,CzÄstochowa,2005,65.4373540906298
PL025L2,Radom,2005,39.8839795791528
PL026L2,PÅock,2005,41.72408618985623
PL027L2,Kalisz,2005,47.26445008371023
PL028L2,Koszalin,2005,70.88758136218935
PL029L1,SÅupsk,2005,66.03207792732515
PL030L1,JastrzÄbie-ZdrÃ³j,2005,70.20634638260536
PL031L1,Siedlce,2005,46.142521326216965
PL032L1,PiotrkÃ³w Trybunalski,2005,47.71358992535418
PL033L1,Lubin,2005,61.53270433118796
PL034L1,PiÅa,2005,53.664175325682905
PL035L1,InowrocÅaw,2005,50.7836652277008
PL036L1,Ostrowiec ÅwiÄtokrzyski,2005,42.43999228557933
PL037L1,Gniezno,2005,40.33982479768194
PL038L1,Stargard SzczeciÅski,2005,45.554180165750466
PL039L1,OstrÃ³w Wielkopolski,2005,58.079914234102844
PL040L1,PrzemyÅl,2005,62.95952203171614
PL041L1,ZamoÅÄ,2005,32.22659285701081
PL042L1,CheÅm,2005,34.1399625308608
PL043L1,Pabianice,2005,56.7431349284597
PL044L1,GÅogÃ³w,2005,44.67767036040941
PL045L1,Stalowa Wola,2005,48.85609288534935
PL046L1,TomaszÃ³w Mazowiecki,2005,54.183310802784824
PL047L1,ÅomÅ¼a,2005,43.96935639267959
PL048L1,Leszno,2005,49.19024438868412
PL049L1,Åwidnica,2005,47.138993915949015
PL051L1,Tczew,2005,56.36364064928855
PL052L1,EÅk,2005,61.45359682187805
PL506L2,Bielsko-BiaÅa,2005,80.54451714779599
PL508L1,Rybnik,2005,70.1462755163325
PL511L2,WaÅbrzych,2005,71.70065878493283
PL512L2,ElblÄg,2005,69.12205254952258
PL513L2,WÅocÅawek,2005,47.35042766633677
PL514L2,TarnÃ³w,2005,51.8349086009709
PL516L2,Legnica,2005,51.11176334664101
PL517L2,GrudziÄdz,2005,59.78185021798104
PT001L3,Lisboa,2005,47.16760333695391
PT002L2,Porto,2005,43.80155389836038
PT003L1,Braga,2005,66.35941884774884
PT005L2,Coimbra,2005,62.796838916008454
PT008L2,Aveiro,2005,47.432269351363
PT009L1,Faro,2005,31.38001507458647
PT014L1,Viseu,2005,55.24204620458194
PT016L0,Viana do Castelo,2005,62.90155590290043
PT019L0,PÃ³voa de Varzim,2005,51.61100880185307
PT505L1,GuimarÃ£es,2005,58.32771290492808
RO001L1,BucureÅti,2005,38.64806064649921
RO002L1,Cluj-Napoca,2005,45.06947478225327
RO003L1,TimiÅoara,2005,29.21657475417222
RO004L1,Craiova,2005,58.12796006479795
RO005L1,BrÄila,2005,35.23409441531274
RO006L1,Oradea,2005,29.95543169548614
RO007L1,BacÄu,2005,24.344708000621758
RO008L1,Arad,2005,15.77920620390966
RO009L1,Sibiu,2005,52.53049402380483
RO010L1,TÃ¢rgu MureÅ,2005,45.442496326944074
RO011L1,Piatra NeamÅ£,2005,31.8143216254364
RO012L1,CÇlÇraÅi,2005,33.17005694473829
RO013L1,Giurgiu,2005,19.24158258101825
RO014L1,Alba Iulia,2005,39.445704900383745
RO015L1,FocÅani,2005,20.96383442857201
RO016L1,TÃ¢rgu Jiu,2005,35.3845331499693
RO017L1,Tulcea,2005,47.71397689273732
RO018L1,TÃ¢rgoviÅte,2005,23.29848364905415
RO019L1,Slatina,2005,25.225644354301107
RO020L1,BÃ¢rlad,2005,16.79570415443172
RO021L1,Roman,2005,15.005276316281629
RO022L1,BistriÅ£a,2005,47.18291249738185
RO501L1,Constanta,2005,15.62049927677137
RO502L1,Iasi,2005,31.32791334519557
RO503L1,Galati,2005,27.92266099773209
